long,lat
-100.10389,19.40694
-72.39045,19.40732
-97.40028,19.4075
-70.5314,19.4075
-71.61612085,19.40829971
-100.39167,19.40833
-100.11333,19.40833
-99.70833,19.40833
-99.19167,19.40833
-97.00833,19.40833
-96.97167,19.40833
-96.64167,19.40833
-103.6975704,19.40850385
-104.97,19.41
-104.01,19.41
-101.54,19.41
-99.62,19.41
-99.16,19.41
-97.39,19.41
-97,19.41
-95.34972,19.41
-99.17595,19.41025
-104.9802401,19.41059922
-104.9602397,19.41059929
-104.670233,19.41060033
-103.5302066,19.41060434
-103.3902033,19.41060482
-100.1601277,19.41061557
-97.00005299,19.41062523
-99.26389,19.41111
-99.12716,19.41139
-100.165,19.41333
-99.375,19.41333
-99.18,19.41333
-99.9240122,19.41339619
-98.14111,19.41361
-99.375,19.41389
-71.14043998,19.41466963
-98.14,19.41556
-96.9725,19.41556
-98.14,19.4156
-99.99667,19.41639
-102.05667,19.41667
-99.95806,19.41667
-97.06667,19.41667
-99.1667,19.4167
-100.39026,19.41707
-102.0568423,19.41727905
-100.000124,19.41728576
-99.85694,19.41778
-99.24583,19.41833
-100.125,19.41944
-99.24031,19.41975
-105.01,19.42
-105,19.42
-104.95,19.42
-104.94,19.42
-101.6,19.42
-99.22,19.42
-99.19,19.42
-97.00833,19.42
-99.95278,19.42028
-100.37502,19.42039
-98.73639,19.42056
-104.9902404,19.42059871
-103.7002106,19.42060328
-103.5202064,19.4206039
-103.1101968,19.42060532
-102.0601724,19.42060888
-90.20989071,19.42064258
-99.21329,19.42225
-96.65772,19.42314
-96.61167,19.42333
-99.71861,19.42361
-100.34485,19.42489
-104.99167,19.425
-100.39167,19.425
-100.35833,19.425
-99.99,19.425
-99.18583,19.425
-98.94167,19.425
-97.40833,19.425
-70.6,19.425
-99.86667,19.42667
-97.42167,19.42722
-100.39167,19.42778
-105.02,19.43
-103.7,19.43
-103.52,19.43
-103.5,19.43
-98.19833,19.43
-98.15833,19.43
-98.15,19.43
-97.94167,19.43
-97.39,19.43
-96.7,19.43
-102.06631,19.43018
-103.5402069,19.43060336
-103.5302066,19.4306034
-103.4202041,19.43060378
-102.0301717,19.43060851
-96.89005044,19.43062462
-90.70990273,19.43064095
-88.03983867,19.43064692
-100.17278,19.43083
-99.99333,19.43278
-100.35833,19.43333
-100.11861,19.43333
-103.96269,19.43405
-99.98833,19.43444
-99.39222,19.43528
-99.36778,19.43528
-96.70126,19.43654
-100.23667,19.43667
-99.07912,19.437
-100.2367996,19.43728407
-98.6839,19.43796
-72.63381,19.43871
-99.99444,19.43889
-105.06578,19.43936
-105.03,19.44
-103.49,19.44
-103.48,19.44
-99.13,19.44
-98.13,19.44
-99.05889,19.44028
-105.0202412,19.44059766
-104.6702331,19.44059891
-103.4802055,19.4406031
-100.1801283,19.4406141
-97.25005903,19.4406231
-99.13333,19.44083
-103.91306,19.44111
-100.18312,19.44126
-98.95389,19.44139
-105.025,19.44167
-100.70833,19.44167
-99.95833,19.44167
-99.4875,19.44167
-99.24167,19.44167
-97.13111,19.44222
-97.13105621,19.44279335
-96.37642827,19.44312553
-96.40833,19.44333
-100.18849,19.44347
-101.74758,19.44351
-72.6892,19.4444
-70.76743148,19.44566832
-96.37861,19.4475
-98.85139,19.44778
-99.13058,19.4481
-105.0277,19.44812
-101.61124,19.44975
-101.74,19.45
-99.73,19.45
-97.58,19.45
-72.743,19.45
-72.68333,19.45
-72.63736,19.45
-98.79139,19.45056
-105.0302414,19.45059716
-103.5502072,19.45060239
-103.540207,19.45060242
-103.4802056,19.45060263
-101.9701704,19.45060777
-88.03983871,19.45064599
-70.69942993,19.45066811
-70.6851396,19.45066811
-100.18667,19.45083
-99.15167,19.45083
-100.1867985,19.45144357
-70.7103,19.4522
-96.73444,19.4525
-70.66342911,19.45266802
-99.08884,19.45273
-100.18333,19.45278
-72.74048,19.45312
-96.73437682,19.45312403
-96.95667,19.45333
-70.46289454,19.45455801
-96.74417,19.45472
-103.47577,19.45507
-96.74421706,19.4552939
-96.95833,19.45667
-99.02278,19.45694
-96.37861,19.45722
-99.07117,19.4577
-99.07778,19.45778
-103.95833,19.45833
-99.74167,19.45833
-89.73139,19.45833
-99.70389,19.45889
-99.15889,19.45917
-103.71,19.46
-99.6,19.46
-99.18,19.46
-99.1,19.46
-99.08,19.46
-99.07028,19.46
-99.07,19.46
-97.85,19.46
-72.77,19.46
-72.73,19.46
-104.6502327,19.46059804
-104.490229,19.46059861
-103.4802056,19.46060216
-103.4702054,19.46060219
-100.4701352,19.46061223
-99.18010481,19.46061632
-88.0298385,19.46064555
-72.77222,19.46306
-70.5433,19.4636
-99.07944,19.46389
-104.65536,19.46667
-98.88528,19.46667
-72.75,19.46667
-72.73333,19.46667
-72.69762,19.46667
-72.23333,19.46667
-72.79949,19.4667
-72.7333,19.4667
-71.32555423,19.46733703
-70.51609576,19.46733738
-101.7,19.4675
-99.07229,19.46884
-70.47636486,19.4692773
-103.3065916,19.46977233
-155.09409,19.46983
-103.71,19.47
-97.85,19.47
-97.24,19.47
-105.0302415,19.47059621
-104.6502328,19.47059757
-103.4602052,19.47060176
-70.46742465,19.47166719
-72.7778,19.4717
-72.77861,19.47333
-98.87556,19.47361
-100.00833,19.475
-99.23833,19.475
-99.09167,19.475
-96.56998,19.47539
-72.75953,19.4757
-98.56667,19.47667
-72.65505,19.47683
-96.60611,19.47694
-100.05333,19.47722
-99.195,19.47833
-72.21994,19.479
-71.25471262,19.47929649
-105.04,19.48
-104.64,19.48
-103.46,19.48
-101.6,19.48
-99.2,19.48
-99.18,19.48
-99.12,19.48
-72.76429,19.48022
-97.10833,19.48028
-105.03629,19.48055
-105.0402418,19.4805957
-103.150198,19.48060236
-103.0101947,19.48060284
-97.20005797,19.48062138
-104.64,19.48167
-72.76524,19.48202
-97.10833,19.4825
-99.18306,19.48278
-96.38336856,19.48312364
-98.1167,19.4833
-104.66667,19.48333
-99.93639,19.48333
-72.50173,19.48333
-72.48333,19.48333
-98.255,19.48361
-98.22917,19.48389
-100.116797,19.48394227
-97.16672719,19.48395133
-96.38336856,19.4839536
-71.60421062,19.4839961
-71.53039893,19.48399613
-96.38482,19.48415
-70.39942311,19.4846666
-100.01778,19.48528
-100.39382,19.48531
-70.51609577,19.48539652
-99.11542,19.48545
-72.7875,19.4856
-98.88528,19.48722
-72.671,19.48745
-100.04028,19.48833
-99.25167,19.48833
-99.10833,19.48833
-105.0421019,19.48929529
-105.05,19.49
-105.04,19.49
-105.01,19.49
-101.79,19.49
-101.72,19.49
-99.19,19.49
-99.1,19.49
-98.89,19.49
-98.47,19.49
-98.27,19.49
-98.26,19.49
-97.15,19.49
-72.18779,19.49016
-105.0502421,19.4905952
-104.6102319,19.49059677
-101.7901663,19.4906065
-101.7201647,19.49060673
-100.370133,19.49061115
-98.89009806,19.49061582
-98.21944,19.49111
-100.30833,19.49167
-100.125,19.49167
-99.20833,19.49167
-99.125,19.49167
-98.88861,19.49167
-98.88667,19.49167
-98.375,19.49167
-97.175,19.49167
-96.94167,19.49167
-96.38694,19.49167
-98.88933,19.49233
-70.6561,19.4933
-70.5639,19.4933
-72.76905,19.49377
-97.14795,19.49445
-154.9458,19.4948
-104.59034,19.4952
-97.2036,19.49551
-70.48142498,19.49566604
-70.5131,19.4958
-104.99663,19.49624
-99.2075,19.49639
-96.39,19.49639
-104.31722,19.49722
-72.19538,19.49735
-97.17611,19.4975
-98.87722,19.49778
-97.17917,19.49806
-97.09866562,19.49895083
-71.169,19.499
-71.156,19.499
-96.82615915,19.49923161
-71.20144141,19.49966554
-71.19044116,19.49966555
-71.17544082,19.49966555
-99.10639,19.49972
-105.06,19.5
-98.47,19.5
-97.34,19.5
-97.16,19.5
-102.07088,19.50002
-105.0602423,19.50059469
-104.5802313,19.50059641
-104.5502306,19.50059652
-104.0302185,19.50059835
-103.4502051,19.50060038
-102.0701729,19.50060509
-98.42008698,19.50061679
-96.83560938,19.50062152
-70.50742558,19.50066579
-96.83083,19.50139
-71.23244212,19.50166543
-98.87667,19.50167
-97.3475,19.50194
-99.25833,19.50278
-72.77858,19.5028
-99.11083,19.50306
-71.64945167,19.50366513
-103.45917,19.50583
-98.88528,19.50611
-99.12194,19.50639
-96.85471985,19.50645119
-101.69188,19.5071
-99.87833,19.50833
-98.95833,19.50833
-98.95639,19.50833
-97.35833,19.50833
-97.34167,19.50833
-96.83556,19.50833
-99.20182,19.50986
-105.06,19.51
-105.03,19.51
-103.46,19.51
-101.62,19.51
-99.5,19.51
-99.14,19.51
-98.83,19.51
-96.86,19.51
-105.0602424,19.51059422
-104.5402304,19.51059608
-103.620209,19.51059932
-70.50342549,19.51066531
-105.06002,19.51099
-72.7881,19.51184
-99.25,19.51194
-103.61684,19.51197
-98.71389,19.51278
-102.23092,19.51387
-98.82222,19.51389
-97.1975,19.51417
-99.155,19.51444
-99.12722,19.51472
-97.19755803,19.5147898
109.57,19.515
-72.23333,19.51527
-72.23099,19.51558
-101.60944,19.51583
-72.70135,19.51623
-72.4388,19.5164
-101.6096022,19.51643589
-99.24306,19.51667
-98.48333,19.51667
-72.55,19.51667
-103.43806,19.51694
-72.43822979,19.51705407
-72.4382698,19.51706407
-101.6168323,19.51727583
-97.33339126,19.51728928
-90.69990272,19.51730694
-99.17167,19.51861
-105.07,19.52
-105.02,19.52
-101.61,19.52
-100.69,19.52
-99.14,19.52
-72.4208,19.52
-14.38733,19.52017
-105.0702426,19.52059371
-104.5402304,19.52059561
-102.0801732,19.52060412
-99.40306,19.52167
-99.18472,19.52222
-72.65,19.52399
-101.625,19.525
-99.13306,19.525
-103.5881584,19.52501875
-105.07167,19.52556
-72.2392,19.5256
-72.23333,19.52606
-105.07306,19.52667
-98.56667,19.52667
-103.63806,19.52694
-103.60806,19.52694
-103.54806,19.52694
-101.69778,19.52806
-103.50837,19.52963
-103.43078,19.52972
-104.52344,19.52976
-105.07,19.53
-105.06,19.53
-105.05,19.53
-105.04,19.53
-105.03,19.53
-105.02,19.53
-105.01,19.53
-105,19.53
-104.99,19.53
-104.98,19.53
-104.96,19.53
-104.94,19.53
-103.43,19.53
-103.42,19.53
-101.62,19.53
-99.28,19.53
-98.88,19.53
-96.83,19.53
-103.56713,19.53009
-103.52536,19.53039
-105.0602425,19.53059328
-104.52023,19.53059521
-103.6402096,19.53059831
-103.6102089,19.53059842
-103.5002063,19.5305988
-103.4302047,19.53059904
-103.0301954,19.53060042
-101.6401629,19.53060512
-99.77011898,19.5306112
-88.0398389,19.53064227
-70.50442552,19.53066435
-103.60017,19.53101
-103.52733,19.53181
-97.1825,19.53194
-103.51774,19.53249
-72.6189,19.5325
-71.69045263,19.53266373
-103.50547,19.53275
-103.54333,19.53278
-69.89941177,19.53282447
-103.4861,19.53301
-104.5208,19.53302
-103.55245,19.5332
-72.61667,19.53333
-72.23333,19.53333
-96.40003912,19.53395123
-72.83572,19.53442
-99.17556,19.53444
-100.00167,19.535
-96.79167,19.535
-96.675,19.535
-72.46667,19.53677
-72.23099,19.53726
-69.9289,19.5375
-96.68694,19.53889
-99.29028,19.53944
-96.6875,19.53944
-103.56286,19.53973
-105.08,19.54
-105.03,19.54
-101.65,19.54
-101.63,19.54
-101.62,19.54
-101.2,19.54
-98.75,19.54
-97.17,19.54
-96.93,19.54
-96.9275,19.54
-96.74667,19.54
-103.5628378,19.54020813
-99.18833,19.54028
-98.91667,19.54028
-96.63833,19.54028
-96.73778,19.54056
-104.5102298,19.54059478
-96.93005175,19.54061938
-70.49742537,19.54066388
-98.74722,19.54139
-105.09167,19.54167
-101.85833,19.54167
-96.94167,19.54167
-96.90833,19.54167
-96.68806,19.54278
-99.76806,19.54444
-104.50961,19.545
-96.92833,19.545
-72.21923,19.5467
-103.81306,19.54694
-71.63278131,19.54723306
-99.01556,19.54778
-105.10996,19.54838
-72.23099,19.549
-105.11,19.55
-102.23,19.55
-102.05,19.55
-99.21,19.55
-99.105,19.55
-98.56667,19.55
-96.4,19.55
-71.77145,19.55
-97.15413,19.55008
-105.080243,19.55059226
-104.5002296,19.55059434
-103.3902039,19.55059824
-103.3702034,19.55059831
-102.3201789,19.55060191
-102.2301768,19.55060221
-97.25005939,19.55061797
-88.03316879,19.55064136
-104.50531,19.55239
-99.5,19.55278
-72.21273,19.55286
-102.06333,19.55333
-70.88652,19.55389
-71.01843726,19.554663
-99.24611,19.55472
-72.66905,19.5556
-71.0597,19.5564
-98.72,19.55667
-98.91972,19.55806
-105.09167,19.55833
-102.22667,19.55833
-101.625,19.55833
-101.59167,19.55833
-99.60833,19.55833
-98.70778,19.55833
-72.56886,19.55859
-102.2268468,19.55893183
-97.175,19.55944
-97.2425,19.55972
-97.17028,19.55972
-105.11,19.56
-105.02,19.56
-104.96,19.56
-103.61,19.56
-103.61,19.56
-103.475,19.56
-101.14,19.56
-99.43,19.56
-98.67,19.56
-97.245,19.56
-97.24278,19.56
-72.66905,19.56
-101.70554,19.56056
-103.610209,19.56059701
-98.87009783,19.56061261
-88.03983897,19.56064088
-99.1191,19.56077
-97.15143,19.5622
-97.24361,19.56222
-71.08843886,19.56266258
-97.2124,19.5639
-72.2008,19.56417
-104.51244,19.56466
-99.18839,19.56564
-70.93943546,19.5656625
-97.09755582,19.56644769
-97.1398,19.56645
-99.76111,19.56667
-101.6501633,19.56727338
-71.08277873,19.56733236
-99.24028,19.56778
-72.46667,19.56802
-71.78574,19.56807
-105.09,19.57
-103.52,19.57
-101.80833,19.57
-97.23,19.57
-97.125,19.57028
-104.49488,19.57055
-72.55998,19.57056
-103.5902086,19.57059661
-103.520207,19.57059685
-103.3602032,19.57059741
-101.550161,19.57060355
-98.65009266,19.57061283
-98.56009053,19.5706131
-97.10477601,19.57117745
-99.31125,19.57134
-97.12861,19.57139
-97.11778,19.57139
-103.57169,19.57165
-103.71,19.57167
-99.31667,19.57194
-103.5118768,19.5722668
-97.16361,19.57306
-96.99172333,19.57339767
-99.37167,19.57361
-99.775,19.575
-88.04333,19.575
-72.1647,19.5756
-98.64333,19.57667
-98.56667,19.57667
-103.81306,19.57694
-97.09755586,19.57783716
-98.485,19.57806
-104.49047,19.57844
-105.1,19.58
-103.61,19.58
-98.64,19.58
-97.0117,19.58
-88.04478,19.58056
-101.5801617,19.58060298
-100.4701357,19.58060662
-97.01172382,19.58061728
-96.97005283,19.5806174
-96.99278,19.58083
-104.23068,19.58116
-96.99283338,19.5814473
-97.01,19.58167
-72.2333,19.5833
-101.58333,19.58333
-72.23333,19.58333
-97.11311625,19.58394683
-105.11439,19.58928
-96.38028,19.58972
-96.38,19.58972
-105.13,19.59
-98.56667,19.59
-98.46667,19.59
-103.3802038,19.5905964
-97.02005406,19.59061679
-69.89941179,19.5906317
-102.09601,19.59084
-88.05833,19.59167
-155.97021,19.5932
-102.095,19.59333
-102.0951738,19.59393064
-97.01194,19.59417
-104.48125,19.5942
-99.2875,19.59444
-72.62619,19.59454
-155.9723,19.595
-97.10833,19.595
-104.48053,19.59539
-70.64400873,19.5955212
-99.125,19.59667
-99.77052,19.59733
-97.05833,19.59833
-97.09861,19.59889
-88.00606,19.59911
-99.11944,19.59944
-97.02167,19.59944
-105.11,19.6
-105.07,19.6
-104.39,19.6
-99.05,19.6
-98.93,19.6
-90.68333,19.6
-70.5833,19.6
-72.20399,19.60049
-103.3202024,19.60059614
-102.0901737,19.60060034
-96.95005242,19.60061653
-90.30989358,19.60063399
-90.22989166,19.60063417
-88.11984099,19.60063885
-88.01650851,19.60063907
-97.02394419,19.60200625
-70.99943685,19.60206074
-99.43333,19.60222
-98.06194,19.6025
-99.425,19.60278
-103.56231,19.60297
-155.97431,19.60365
-98.32861,19.60389
-97.20056,19.60417
-69.89941179,19.60418105
-97.02606,19.60436
-97.18628,19.60444
-99.85444,19.60472
-69.8994,19.6058
-72.21,19.6061
-103.46611,19.60722
-72.45853,19.60771
-104.20833,19.60833
-101.575,19.60833
-99.24167,19.60833
-98.09167,19.60833
-98.075,19.60833
-97.04167,19.60833
-97.03833,19.60833
-96.375,19.60833
-99.04028,19.60889
-97.03338443,19.6089459
-105.14,19.61
-102.095,19.61
-99.242,19.61
-99.05,19.61
-98.14,19.61
-98.13,19.61
-97.04,19.61
-97.0400546,19.6106158
-88.13984149,19.61063835
-97.02722,19.61083
-99.03404,19.61084
-99.77487,19.61089
-97.03811455,19.61117578
-97.0272743,19.6114458
-70.51609582,19.61271043
-97.07333,19.61333
-98.11861,19.61389
-98.93333,19.615
-97.03167,19.615
-101.62889,19.61528
-96.38097893,19.61613746
-99.41778,19.61667
-99.04139,19.61667
-97.04344,19.61676
-88.19984295,19.61730791
-97.0525,19.61778
-99.24133,19.61805
-97.12325,19.61809
-99.065,19.61833
-97.06667,19.61833
-97.06167,19.61833
-97.06172514,19.61894535
-97.07028,19.61917
-97.0525,19.61917
-72.04116073,19.61955941
-105.15,19.62
-101.61833,19.62
-100.28,19.62
-99.42,19.62
-99.30667,19.62
-97.21,19.62
-97.18,19.62
-97.12,19.62
-97.06,19.62
-99.14222,19.62056
-98.92167,19.62056
-103.4202048,19.62059485
-98.55009046,19.6206108
-97.0600551,19.62061528
-88.01983863,19.62063814
-72.41946943,19.62065915
110.751,19.621
-99.40889,19.62167
-99.32056,19.62167
-99.28944,19.62167
-99.08167,19.62167
-97.06167,19.62167
-97.225,19.6225
-104.45167,19.62261
-72.49053,19.62262
-97.06194,19.62306
-98.125,19.625
-97.05833,19.625
-97.04167,19.625
-99.405,19.62556
-72.4267,19.6256
-72.42616959,19.62625888
-99.19167,19.62639
-99.41,19.62833
-72.15713,19.62834
-104.32882,19.62844
-99.41417,19.62861
-97.13338688,19.62950465
-71.6827825,19.62978911
-101.15,19.63
-100.3,19.63
-97.63,19.63
-97.07,19.63
-105.1702454,19.63058817
-105.1602452,19.63058821
-104.4402285,19.6305908
-104.160222,19.63059179
-103.4302051,19.63059435
-101.5601614,19.63060071
-97.07005538,19.63061478
-97.0500549,19.63061484
-90.19989101,19.63063285
-88.19984298,19.63063729
-87.99983818,19.63063772
-99.105,19.63111
-97.1725,19.63111
-99.25028,19.63139
-99.77278,19.63167
-70.22,19.6317
-70.99643679,19.63265928
-71.25,19.633
-97.15,19.6333
-97.13333,19.63333
-71.93465,19.63333
-71.88862,19.63333
-71.8564,19.63333
-71.85333,19.63333
-71.84873,19.63333
-71.84259,19.63333
-71.82725,19.63333
-71.82418,19.63333
41.9,19.63333
42.63333,19.63333
-101.4501589,19.63393092
-97.13401,19.6344
-97.15806,19.63444
-98.90833,19.635
-97.09861,19.635
-97.08028,19.635
-72.4282,19.63553
-97.15922751,19.63561429
-97.13894703,19.63561435
-97.09866607,19.63561447
-97.09278,19.63611
-72.42377,19.63613
-97.13811701,19.63617433
-72.4233,19.63659
-97.1,19.63667
-97.09167,19.63667
-97.075,19.63667
-97.04333,19.63667
-72.67858,19.63691
-99.41389,19.6375
-97.09167,19.6375
-97.025,19.6375
-97.13444,19.63806
-98.90972,19.63833
-97.10167,19.63833
-97.14889,19.63917
-99.275,19.63944
-97.14894728,19.63978413
-156.01,19.64
-103.62,19.64
-102.48,19.64
-97.10167,19.64
-97.1,19.64
-97.13968,19.6402
-99.2625,19.64056
-96.94278,19.64056
-105.1902459,19.64058763
-103.4702061,19.64059374
-103.4202049,19.64059392
-101.5501612,19.64060028
-97.16005755,19.64061406
-88.27984492,19.64063666
-87.9998382,19.64063725
-99.35611,19.64139
-105.20833,19.64167
-99.44167,19.64167
-99.425,19.64167
-99.25833,19.64167
-97.125,19.64167
-97.10833,19.64167
-97.075,19.64167
-155.9898,19.6421
-103.6202096,19.64285311
-97.14533721,19.64339397
-88.32694,19.64417
-99.39167,19.645
-99.78194,19.64528
-99.78205967,19.64588578
-72.4235,19.64628
-105.17397,19.64658
-99.07833,19.64667
-97.10583,19.6475
-72.41424,19.64968
-105.18,19.65
-103.72,19.65
-101.45,19.65
-100.27,19.65
-98.11,19.65
-97.09,19.65
-71.3,19.65
-71.06667,19.65
-103.550208,19.650593
-103.4702061,19.65059328
-97.03338457,19.65061396
-87.98983798,19.65063681
-87.98316782,19.65063682
-87.89983582,19.650637
-71.97022,19.6525
-96.8093,19.6535
-70.83334,19.65426
-104.44011,19.65544
-71.70612,19.6564
-97.24533963,19.65672306
-72.4188,19.65702
-71.70557304,19.6570578
-71.13143989,19.65765803
-105.19167,19.65833
-97.09167,19.65833
-155.94,19.66
-101.42,19.66
-101,19.66
-100.72,19.66
-98.17,19.66
-98.16,19.66
-97.25,19.66
-104.4902298,19.66058921
-104.4002277,19.66058953
-100.9301468,19.66060139
-100.8001437,19.66060182
-98.87009818,19.66060796
-87.98983801,19.66063635
-97.01,19.66111
-71.43583686,19.66204769
-155.94896,19.66312
-71.7123232,19.66344749
-98.89056,19.66361
-80.0636,19.6644
-69.9667,19.6644
-97.62056,19.66444
-104.4332985,19.66455923
-100.90991,19.66461
-80.0636,19.6647
-80.0619,19.665
-101.35833,19.66667
-101.6333,19.6667
-101.55,19.6667
54.0667,19.6667
57.7167,19.6667
-71.44712712,19.66732743
-105.16906,19.66762
-104.43406,19.66764
-80.0669,19.6681
-72.6781,19.6683
-70.38444285,19.66891779
-104.4325,19.66901
-70.0631,19.6692
-70.39192302,19.66955776
-99.80137,19.66957
-104.43761,19.66972
-71.71906336,19.66982718
-103.24,19.67
-99.78,19.67
-99.51611,19.67
-80.07,19.67
-104.4302285,19.67058895
-100.9101463,19.67060099
-100.7301421,19.67060158
-80.1,19.6708
-71.47864785,19.67125723
-70.06055,19.67159
-104.43156,19.67217
-99.79833,19.67306
-99.74667,19.67333
-99.17556,19.67361
-98.92056,19.67361
-99.79845016,19.67366444
-104.4285,19.67367
-105.175,19.675
-104.40833,19.675
-104.34167,19.675
-104.09167,19.675
-99.18417,19.675
-98.10833,19.675
-97.725,19.675
-96.39,19.675
-71.84194,19.67528
-103.25361,19.67556
-103.2536,19.67556
-96.39889,19.67583
-71.72581352,19.67621688
-104.42408,19.67986
-101.07,19.68
-100.84,19.68
-98.99,19.68
-79.88,19.68
-98.78056,19.68028
-100.9101464,19.68060053
-87.96983757,19.68063546
-104.42056,19.68203
-99.78194,19.68222
-71.73255368,19.68260657
-72.40416912,19.68315619
-101.6167,19.6833
-99.01667,19.68333
-98.86778,19.68333
-72.26667,19.68333
-98.84528,19.68389
-71.70186297,19.68398652
-71.69232275,19.68398652
-98.84722,19.685
-98.84,19.685
-98.84009755,19.68560689
-104.42128,19.68581
-72.40588,19.68657
-98.86,19.68667
-98.83944,19.68722
-104.42914,19.68806
-101.10824,19.68822
-101.105,19.68833
-104.43428,19.68844
-101.09432,19.68895
-104.36,19.69
-98.43,19.69
-99.81861,19.69028
-104.4202283,19.69058805
-101.6001626,19.69059778
-101.1001509,19.69059944
-98.48008904,19.69060776
-90.16989045,19.69063014
-87.95983736,19.69063502
-105.225,19.69167
-98.875,19.69167
-98.85833,19.69167
-98.84333,19.69167
-98.09167,19.69167
-101.59316,19.69284
-71.42641666,19.69287623
-98.05167,19.69333
-71.34644483,19.69365623
-98.78333,19.695
-98.78167,19.695
-71.74604399,19.69537596
-97.57444,19.69556
-101.16313,19.69596
-98.07618949,19.69671871
-87.95469,19.69789
-155.08,19.7
-101.19,19.7
-97.25667,19.7
-89.85,19.7
-80.02,19.7
-73.33334,19.7
-72.4,19.7
-72.37237,19.7
-72.37084,19.7
-72.3693,19.7
-72.35395,19.7
-72.34167,19.7
-72.33334,19.7
-72.32325,19.7
-72.1767,19.7003
-155.08744,19.70038
-105.2102466,19.70058474
-104.4102281,19.70058762
-104.4002279,19.70058765
-104.3902276,19.70058769
-104.3802274,19.70058773
-104.3002256,19.70058801
-101.9801715,19.70059604
-98.67009358,19.70060672
-97.25005988,19.700611
-71.41844648,19.70165581
-98.83167,19.70167
-71.75278415,19.70176565
-101.2094935,19.70189855
-104.35475,19.70222
-101.1854329,19.70226861
-71.3608,19.7025
-99.31,19.70333
-98.83398747,19.70338608
-70.78399197,19.70484593
-70.58153735,19.70484601
-99.14222,19.705
-70.83277309,19.70579587
-97.25361,19.70583
-97.25366999,19.70644072
-70.83543315,19.70665582
-70.7325,19.7072
-99.78667,19.70722
-96.41306,19.70778
-98.84167,19.70833
-98.09167,19.70833
-98.075,19.70833
-97.25361,19.70889
-90.17914,19.70937
-98.4791,19.70944
-97.25111,19.70944
-71.06043829,19.70965559
-155.1,19.71
-103.46,19.71
-101.16,19.71
-99.95,19.71
-103.7602131,19.71058945
-102.0101723,19.71059547
-98.7200948,19.7106061
-98.71009456,19.71060613
-98.67009361,19.71060625
-71.05743823,19.7136554
-71.73930385,19.71454505
-71.48943812,19.7159351
-99.22361,19.71611
-98.78389,19.71667
-71.4036,19.7183
-72.23257,19.71916
-88.63639,19.71944
-70.48142508,19.71965534
-98.97556,19.71972
-155.09,19.72
-155.08,19.72
-100.77,19.72
-79.8,19.72
-104.3502268,19.7205869
-104.3402266,19.72058693
-102.0201725,19.72059497
-98.70009436,19.72060569
-98.67009365,19.72060579
-99.78167,19.72111
-96.42222,19.72139
-96.39972,19.72139
-99.32556,19.72278
-104.35272,19.72303
-99.47528,19.72306
-98.78444,19.72333
-99.46972,19.72361
-71.05643821,19.72365492
-103.48361,19.72389
-70.6303,19.7244
-71.46013745,19.72481469
-99.225,19.725
-98.825,19.725
-98.45833,19.725
-96.41306,19.72556
-100.65722,19.72577
-72.22497,19.72636
-71.05643821,19.72665478
-104.35442,19.72711
-72.22171,19.72944
-98.79,19.73
-98.72,19.73
-96.41778,19.73
-104.7002349,19.73058517
-101.6501639,19.73059575
-87.92983673,19.73063323
-71.05443816,19.73065459
-155.02427,19.73121
-70.47842501,19.73165477
-96.41167,19.73167
-71.43224681,19.73205436
-101.01,19.73333
-90.06655808,19.73395838
-87.78316321,19.73396338
-99.94139,19.73444
-99.08833,19.73444
-98.97167,19.73444
-96.41778,19.73444
-104.358,19.73544
-71.3661153,19.7360242
0.92984,19.73623
-99.24944,19.73833
-99.23,19.74
-98.83,19.74
-105.2302472,19.74058279
-96.81833,19.74111
-98.83333,19.74167
-98.09167,19.74167
-72.76308743,19.7420432
-98.60222,19.7425
-96.41778,19.74333
-70.39268306,19.7442642
-14.38733,19.746
-70.83277311,19.74722389
-98.0595,19.74752
-70.536,19.748
-98.79722,19.74833
-98.83056,19.74861
-70.78343198,19.74865384
-99.23056,19.75
-98.82,19.75
-98.8,19.75
-87.78,19.75
-72.43333,19.75
-72.3,19.75
-72.2,19.75
-72.18464,19.75
-70.81667,19.75
43.1,19.75
-101.1668226,19.75059642
-98.73009517,19.75060421
-98.72009494,19.75060424
-98.65009328,19.75060445
-89.82988243,19.75062815
-72.19946444,19.7506531
-71.44944722,19.75065347
-70.41542359,19.75065388
-96.43139,19.7525
-98.82585,19.75373
-98.73167,19.75444
-98.83,19.755
-72.2008,19.7561
-72.20026447,19.75675281
-72.20029447,19.75676281
-72.2125,19.7569
-71.55,19.75763
-101.59167,19.75833
-98.05833,19.75833
-97.99167,19.75833
-98.14333,19.75861
-98.05375,19.7587
-99.22,19.76
-98.84,19.76
-98.72,19.76
-103.4702065,19.76058813
-98.72009497,19.76060377
-98.71009473,19.76060381
-89.90988438,19.7606275
-97.99573,19.76152
-70.5233,19.7619
-70.52272604,19.76255328
-70.52275604,19.76259328
-88.09984089,19.76424132
-70.76443155,19.76465309
-99.34028,19.76528
-100.6203799,19.76530753
-70.7,19.76667
-104.3134,19.76705
-89.88321376,19.76729726
-70.51609589,19.76732306
-99.59193,19.76741
-104.31239,19.76742
-71.64629174,19.76744258
-99.87056,19.76778
-71.67255234,19.76785255
-104.36333,19.76833
-71.66275212,19.7689525
-99.59,19.77
-99.23,19.77
-87.9,19.77
-96.43111,19.77028
-104.3702275,19.77058448
-103.9402175,19.77058601
